TAG,Nº de Série,Patrimônio,Equipamento,Modelo,Fabricante,Criticidade,Prioridade,Grupo Empresa,Razão Social,Setor,Endereço,UF,Bairro,Cidade,CEP,Centro de Custo,Data de Aquisição,Valor de Aquisição,Nota Fiscal,Valor de Substituição,Data de Fabricação,Data de Instalação,Data de Inativação,Data de Garantia,Data de Garantia Estendida,Componente de,Reg. ANVISA,Validade do Registro ANVISA,Situação,Status,Fornecedor,Observação,Garantia Externa,id,previousLocation,specificLocation,returnDate,returnedAllAccessories,transferStatus,transferTo,transferToBed,transferBy,transferRejected,patientMV,patientName,inUseSince,defectDescription,unitNotified,notificationNumber,patientDamage,serviceRequestNumber,preventiveScheduled,preventiveScheduledAt,preventiveSegregatedAt,receivedBySector,lastCleaned,location,status,tag,model,type
EBVP0056,TRB-20050678,,BLENDER PARA VENTILADOR PULMONAR,TR BLENDER,TREND MEDICAL,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",22/05/2020,"6.000,00",,"0,00",01/05/2020,25/05/2020,,25/05/2021,,,81628579002,,EMPRESTADO - SECRETÁRIA DE SAÚDE DE SÃO PAULO,ATIVO,,,,95d0e6df-fd40-4f46-bc57-16c1221e5fb5,,10,,,,,,,,MV000000,Paciente Diagnóstico,2026-05-01 05:43:32.779+00,,,,,,,,,false,,Centro Cirúrgico,in_use,EBVP0056,TR BLENDER,BLENDER PARA VENTILADOR PULMONAR
EBVP0057,TRB-20050576,,BLENDER PARA VENTILADOR PULMONAR,TR BLENDER,TREND MEDICAL,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",22/05/2020,"6.000,00",,"0,00",01/05/2020,25/05/2020,,25/05/2021,,,81628579002,,EMPRESTADO - SECRETÁRIA DE SAÚDE DE SÃO PAULO,ATIVO,,,,63f41a74-befd-4d24-9cd9-f8b2a66ea7e0,,10,,,,,,,,MV000000,Paciente Diagnóstico,2026-05-04 19:03:53.674+00,,,,,,,,,false,,Centro Cirúrgico,in_use,EBVP0057,TR BLENDER,BLENDER PARA VENTILADOR PULMONAR
EBVP0058,TRB-20050319,,BLENDER PARA VENTILADOR PULMONAR,TR BLENDER,TREND MEDICAL,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",22/05/2020,"6.000,00",,"0,00",01/05/2020,25/05/2020,,25/05/2021,,,81628579002,,EMPRESTADO - SECRETÁRIA DE SAÚDE DE SÃO PAULO,ATIVO,,,,5b57cc41-2afd-401b-a568-b2bd6131f652,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EBVP0058,TR BLENDER,BLENDER PARA VENTILADOR PULMONAR
EBVP0059,147556,,BLENDER PARA VENTILADOR PULMONAR,OXIGEL,OXIGEL MATERIAIS HOSPITALARES INDUSTRIA E COMERCIO LTDA,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",26/06/2020,"3.658,53",37846,"3.658,53",,26/06/2020,,26/06/2021,,,10330520031,,PRÓPRIO,ATIVO,MULT MED EQUIPAMENTOS HOSPITALARES LTDA,,,84ba7a70-04bc-4de2-bcbd-b563b1fab87e,,10,,,,,,,,MV000000,Paciente Diagnóstico,2026-04-28 19:54:46.135+00,,,,,,,,,false,,ENF. RETAG EMERG CLINICA,in_use,EBVP0059,OXIGEL,BLENDER PARA VENTILADOR PULMONAR
EBVP0061,147543,,BLENDER PARA VENTILADOR PULMONAR,OXIGEL,OXIGEL MATERIAIS HOSPITALARES INDUSTRIA E COMERCIO LTDA,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",26/06/2020,"3.658,53",37846,"3.658,53",,26/06/2020,,26/06/2021,,,10330520031,,PRÓPRIO,ATIVO,MULT MED EQUIPAMENTOS HOSPITALARES LTDA,,,2f88473d-2df1-496f-8247-cc8e351fa9e3,,10,,,,,,,,MV000000,Paciente Diagnóstico,2026-04-22 12:02:54.135+00,,,,,,,,,false,,Centro Cirúrgico,in_use,EBVP0061,OXIGEL,BLENDER PARA VENTILADOR PULMONAR
EBVP0062,147550,,BLENDER PARA VENTILADOR PULMONAR,OXIGEL,OXIGEL MATERIAIS HOSPITALARES INDUSTRIA E COMERCIO LTDA,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",26/06/2020,"3.658,53",37846,"3.658,53",,26/06/2020,,26/06/2021,,,10330520031,,PRÓPRIO,ATIVO,MULT MED EQUIPAMENTOS HOSPITALARES LTDA,,,92a918cc-33b2-41e3-9447-a11ce0384da7,,10,,,,,,,,MV000000,Paciente Diagnóstico,2026-04-28 19:55:19.889+00,,,,,,,,,false,,ENF. RETAG EMERG CLINICA,in_use,EBVP0062,OXIGEL,BLENDER PARA VENTILADOR PULMONAR
EBVP0065,147545,,BLENDER PARA VENTILADOR PULMONAR,OXIGEL,OXIGEL MATERIAIS HOSPITALARES INDUSTRIA E COMERCIO LTDA,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",26/06/2020,"3.658,53",37846,"3.658,53",,26/06/2020,,26/06/2021,,,10330520031,,PRÓPRIO,ATIVO,MULT MED EQUIPAMENTOS HOSPITALARES LTDA,,,e05886c7-28bb-4cf4-9f0c-d3e06f31a377,,10,,,,,,,,MV000000,Paciente Diagnóstico,2026-05-01 06:15:46.6+00,,,,,,,,,false,,Centro Cirúrgico,in_use,EBVP0065,OXIGEL,BLENDER PARA VENTILADOR PULMONAR
EBVP0066,147544,,BLENDER PARA VENTILADOR PULMONAR,OXIGEL,OXIGEL MATERIAIS HOSPITALARES INDUSTRIA E COMERCIO LTDA,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",26/06/2020,"3.658,53",37846,"3.658,53",,26/06/2020,,26/06/2021,,,10330520031,,PRÓPRIO,ATIVO,MULT MED EQUIPAMENTOS HOSPITALARES LTDA,,,66bccb37-fee8-448a-b882-482edfa73028,,10,,,,,,,,MV000000,Paciente Diagnóstico,2026-04-29 13:49:18.995+00,,,,,,,,,false,,Centro Cirúrgico,in_use,EBVP0066,OXIGEL,BLENDER PARA VENTILADOR PULMONAR
EBVP0067,147557,,BLENDER PARA VENTILADOR PULMONAR,OXIGEL,OXIGEL MATERIAIS HOSPITALARES INDUSTRIA E COMERCIO LTDA,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",26/06/2020,"3.658,53",37846,"3.658,53",,26/06/2020,,26/06/2021,,,10330520031,,PRÓPRIO,ATIVO,MULT MED EQUIPAMENTOS HOSPITALARES LTDA,,,e905c80c-9274-4b25-a0de-a62455c0e425,,10,,,,,,,,MV000000,Paciente Diagnóstico,2026-04-28 19:54:56.969+00,,,,,,,,,false,,ENF. RETAG EMERG CLINICA,in_use,EBVP0067,OXIGEL,BLENDER PARA VENTILADOR PULMONAR
EBVP0070,147561,,BLENDER PARA VENTILADOR PULMONAR,OXIGEL,OXIGEL MATERIAIS HOSPITALARES INDUSTRIA E COMERCIO LTDA,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",26/06/2020,"3.658,53",37846,"3.658,53",,26/06/2020,,26/06/2021,,,10330520031,,PRÓPRIO,ATIVO,MULT MED EQUIPAMENTOS HOSPITALARES LTDA,,,b76ca426-8987-4cd4-b786-546ae144b438,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EBVP0070,OXIGEL,BLENDER PARA VENTILADOR PULMONAR
EBVP0075,122910,,BLENDER PARA VENTILADOR PULMONAR,OXIGEL,OXIGEL MATERIAIS HOSPITALARES INDUSTRIA E COMERCIO LTDA,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",26/06/2020,"3.658,53",37846,"3.658,53",,26/06/2020,,26/06/2021,,,10330520031,,PRÓPRIO,ATIVO,MULT MED EQUIPAMENTOS HOSPITALARES LTDA,,,9f21fb83-14de-428a-8723-35b0bf9b7978,,10,,,,,,,,MV000000,Paciente Diagnóstico,2026-04-28 19:55:09.009+00,,,,,,,,,false,,ENF. RETAG EMERG CLINICA,in_use,EBVP0075,OXIGEL,BLENDER PARA VENTILADOR PULMONAR
EBVP0076,147553,,BLENDER PARA VENTILADOR PULMONAR,OXIGEL,OXIGEL MATERIAIS HOSPITALARES INDUSTRIA E COMERCIO LTDA,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",26/06/2020,"3.658,53",37846,"3.658,53",,26/06/2020,,26/06/2021,,,10330520031,,PRÓPRIO,ATIVO,MULT MED EQUIPAMENTOS HOSPITALARES LTDA,,,291875df-9947-4c64-bcba-06bc852bd2a1,,10,,,,,,,,MV000000,Paciente Diagnóstico,2026-05-01 06:24:29.482+00,,,,,,,,,false,,Centro Cirúrgico,in_use,EBVP0076,OXIGEL,BLENDER PARA VENTILADOR PULMONAR
EBVP0078,147549,,BLENDER PARA VENTILADOR PULMONAR,OXIGEL,OXIGEL MATERIAIS HOSPITALARES INDUSTRIA E COMERCIO LTDA,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",26/06/2020,"3.658,53",37846,"3.658,53",,26/06/2020,,26/06/2021,,,10330520031,,PRÓPRIO,ATIVO,MULT MED EQUIPAMENTOS HOSPITALARES LTDA,,,28e63171-01e5-4772-93fa-6a0753671322,,10,,,,,,,false,MV000000,Paciente Diagnóstico,2026-04-28 19:54:32.359+00,,,,,,,,,true,,ENF. RETAG EMERG CLINICA,in_use,EBVP0078,OXIGEL,BLENDER PARA VENTILADOR PULMONAR
EBVP0079,110212,MM002014,BLENDER PARA VENTILADOR PULMONAR,AIR - O2 BLENDER,INTERMED,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"7.000,00",,"0,00",,11/08/2020,,,,,,,COMODATO - MULTMED,ATIVO,MULT MED EQUIPAMENTOS HOSPITALARES LTDA,,,64dce49d-b73c-40dc-9c8a-5a072824a8e7,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EBVP0079,AIR - O2 BLENDER,BLENDER PARA VENTILADOR PULMONAR
EBVP0086,154192,003528,BLENDER PARA VENTILADOR PULMONAR,OXIGEL,OXIGEL MATERIAIS HOSPITALARES INDUSTRIA E COMERCIO LTDA,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/07/2021,"3.658,53",,"8.500,00",,27/07/2021,,,,,10330520031,,COMODATO - CONTRATO MULTMED PREGÃO Nº304/2021,ATIVO,MULT MED EQUIPAMENTOS HOSPITALARES LTDA,,,ec97252c-5ede-4403-bc6a-dce25e755dd9,,10,,,,,,,false,MV000000,Paciente Diagnóstico,2026-04-26 20:48:42.078+00,,,,,,,,,true,,ENF. RETAG EMERG CLINICA,in_use,EBVP0086,OXIGEL,BLENDER PARA VENTILADOR PULMONAR
EBVP0088,154195,003526,BLENDER PARA VENTILADOR PULMONAR,OXIGEL,OXIGEL MATERIAIS HOSPITALARES INDUSTRIA E COMERCIO LTDA,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/07/2021,"3.658,53",,"8.500,00",,27/07/2021,,,,,10330520031,,COMODATO - CONTRATO MULTMED PREGÃO Nº304/2021,ATIVO,MULT MED EQUIPAMENTOS HOSPITALARES LTDA,,,0dd95990-bcfb-47df-b439-fb5a81b8264d,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EBVP0088,OXIGEL,BLENDER PARA VENTILADOR PULMONAR
EBVP0090,154194,003530,BLENDER PARA VENTILADOR PULMONAR,OXIGEL,OXIGEL MATERIAIS HOSPITALARES INDUSTRIA E COMERCIO LTDA,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/07/2021,"3.658,53",,"8.500,00",,27/07/2021,,,,,10330520031,,COMODATO - CONTRATO MULTMED PREGÃO Nº304/2021,ATIVO,MULT MED EQUIPAMENTOS HOSPITALARES LTDA,,,94c71690-b2e0-46f2-9d75-872c385710a9,,10,,,,,,,,MV000000,Paciente Diagnóstico,2026-04-22 12:03:01.169+00,,,,,,,,,false,,Centro Cirúrgico,in_use,EBVP0090,OXIGEL,BLENDER PARA VENTILADOR PULMONAR
EBVP0105,127667,,BLENDER PARA VENTILADOR PULMONAR,AIR - O2 BLENDER,INTERMED,CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/05/2025,"7.000,00",250527-107019,"8.500,00",,27/05/2025,,26/05/2026,,,,,COMODATO,ATIVO,MULT MED EQUIPAMENTOS HOSPITALARES LTDA,,,ba24c688-886c-4ec7-8706-f7d7cd0101f1,,10,,,,,,,,MV000000,Paciente Diagnóstico,2026-05-04 19:10:27.222+00,,,,,,,,,false,,ENF. RETAG EMERG CLINICA,in_use,EBVP0105,AIR - O2 BLENDER,BLENDER PARA VENTILADOR PULMONAR
EBVP0106,110231,,BLENDER PARA VENTILADOR PULMONAR,AIR - O2 BLENDER,INTERMED,CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/05/2025,"7.000,00",250527-107021,"8.500,00",,27/05/2025,,26/05/2026,,,,,COMODATO,ATIVO,MULT MED EQUIPAMENTOS HOSPITALARES LTDA,,,74e01573-06c5-43d0-bc55-3a529d9ea191,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EBVP0106,AIR - O2 BLENDER,BLENDER PARA VENTILADOR PULMONAR
ECEX0001,114842,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"16.000,00",,"16.000,00",,06/10/2014,,,,,,,PRÓPRIO,ATIVO,,,,955aa0c0-f78d-4e64-b8cb-2355d85b7e01,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0001,SERVO,CASSETE EXPIRATÓRIO
ECEX0001,114842,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"16.000,00",,"16.000,00",,06/10/2014,,,,,,,PRÓPRIO,ATIVO,,,,3b771605-7a77-45b4-941c-03611c3fbf79,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0001,SERVO,CASSETE EXPIRATÓRIO
ECEX0002,114931,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"16.000,00",,"16.000,00",,06/10/2014,,,,,,,PRÓPRIO,ATIVO,,,,34611077-802c-47e5-857d-af993fc70c78,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0002,SERVO,CASSETE EXPIRATÓRIO
ECEX0002,114931,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"16.000,00",,"16.000,00",,06/10/2014,,,,,,,PRÓPRIO,ATIVO,,,,9df13656-6878-44be-bcd5-21b68edebe93,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0002,SERVO,CASSETE EXPIRATÓRIO
ECEX0003,114981,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"16.000,00",,"16.000,00",,06/10/2014,,,,,,,PRÓPRIO,ATIVO,,,,51bd9a56-102c-4036-b5c4-4138fb1267d0,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0003,SERVO,CASSETE EXPIRATÓRIO
ECEX0003,114981,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"16.000,00",,"16.000,00",,06/10/2014,,,,,,,PRÓPRIO,ATIVO,,,,347783c6-29dd-42f0-bc9d-de28f9644cae,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0003,SERVO,CASSETE EXPIRATÓRIO
ECEX0006,114965,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"16.000,00",,"16.000,00",,06/10/2014,,,,,,,PRÓPRIO,ATIVO,,,,6379854e-1dfc-43e9-9d9d-611bbf38287f,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0006,SERVO,CASSETE EXPIRATÓRIO
ECEX0006,114965,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"16.000,00",,"16.000,00",,06/10/2014,,,,,,,PRÓPRIO,ATIVO,,,,2e9d48ae-ffd5-4dea-907f-e83abd50352e,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0006,SERVO,CASSETE EXPIRATÓRIO
